strategy,family,config_id,params_json,AAPL_total_return,AAPL_sharpe,AAPL_max_drawdown,AAPL_win_rate,AAPL_profit_factor,AAPL_trades,AAPL_ml_prediction_coverage,AAPL_sharpe_delta,AAPL_pf_improved,AAPL_sharpe_improved,TSLA_total_return,TSLA_sharpe,TSLA_max_drawdown,TSLA_win_rate,TSLA_profit_factor,TSLA_trades,TSLA_ml_prediction_coverage,TSLA_sharpe_delta,TSLA_pf_improved,TSLA_sharpe_improved,NVDA_total_return,NVDA_sharpe,NVDA_max_drawdown,NVDA_win_rate,NVDA_profit_factor,NVDA_trades,NVDA_ml_prediction_coverage,NVDA_sharpe_delta,NVDA_pf_improved,NVDA_sharpe_improved,CBA_AX_total_return,CBA_AX_sharpe,CBA_AX_max_drawdown,CBA_AX_win_rate,CBA_AX_profit_factor,CBA_AX_trades,CBA_AX_ml_prediction_coverage,CBA_AX_sharpe_delta,CBA_AX_pf_improved,CBA_AX_sharpe_improved,mean_sharpe,median_sharpe,pooled_profit_factor,sharpe_improved_n,pf_improved_n,both_improved_n,zero_trade_n
ML Classifier,ml_threshold,ml_logistic_regression_b0.60_s0.48,"{""buy_threshold"":0.6,""model"":""Logistic Regression"",""sell_threshold"":0.48,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",0.0049566829320553,1.4756434755845245,-0.0114480746966898,0.5526315789473685,1.2208135215370577,38,1.0,-0.32302200055089214,False,False,-0.0110809599477179,-2.4733949726144613,-0.0192015724354214,0.3513513513513513,0.7740260257517542,37,1.0,0.5422329080859245,True,True,0.0061916472532506,2.074038300703386,-0.0116442719108759,0.68,1.4039271372655668,25,1.0,3.5508230706866812,True,True,-0.0001440239194674,-0.1233843371818137,-0.0030349269872447,0.5833333333333334,0.966301194585082,12,1.0,-1.5317742706043997,False,False,0.23822561662290886,0.6761295692013554,0.9991584498968559,2,2,2,0
ML Classifier,ml_threshold,ml_random_forest_b0.52_s0.40,"{""buy_threshold"":0.52,""model"":""Random Forest"",""sell_threshold"":0.4,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",0.0025993109429429,0.7281418808820822,-0.0180781854592193,0.4833333333333333,1.090426704220372,60,1.0,-0.8961409761387161,False,False,-0.0091096888185611,-1.70268112312437,-0.0243926161392444,0.5056179775280899,0.8716006278169455,89,1.0,2.2520326478250547,True,True,-0.0076751680520578,-1.731793299135073,-0.0162063721814491,0.5254237288135594,0.7989484414144409,59,1.0,-2.0474017436755116,False,False,-6.517874776124088e-05,-0.0281115723304512,-0.0071388244705242,0.4722222222222222,0.9943425779846022,36,1.0,0.4966691276341853,True,True,-0.683611028426953,-0.8653963477274106,0.9046066496242395,2,2,2,0
ML Classifier,ml_threshold,ml_random_forest_b0.55_s0.45,"{""buy_threshold"":0.55,""model"":""Random Forest"",""sell_threshold"":0.45,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",0.0053013300089466,1.6242828570207983,-0.0106069367073347,0.4333333333333333,1.2266058346685114,60,1.0,0.0,False,False,-0.0179190865499854,-3.9547137709494247,-0.0254532568734964,0.3908045977011494,0.6807878956203918,87,1.0,0.0,False,False,0.0011246975742751,0.3156084445404385,-0.0154763110481344,0.5689655172413793,1.0379071941866267,58,1.0,0.0,False,False,-0.0007856738241104,-0.5247806999646365,-0.0072589879768074,0.5862068965517241,0.9087367581323308,29,1.0,0.0,False,False,-0.6349007923382062,-0.10458612771209899,0.8957737959267756,0,0,0,0
ML Classifier,ml_threshold,ml_random_forest_b0.60_s0.48,"{""buy_threshold"":0.6,""model"":""Random Forest"",""sell_threshold"":0.48,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",0.0026851432486811,1.069314610900639,-0.0084918419619756,0.5294117647058824,1.208180482631141,34,1.0,-0.5549682461201593,False,False,-0.0065322157982882,-1.9146525118444264,-0.0120809944328869,0.4102564102564102,0.7480925264004282,39,1.0,2.0400612591049985,True,True,0.0004934318758604,0.1702832336017392,-0.012079326746715,0.5833333333333334,1.024252993962831,36,1.0,-0.14532521093869932,False,False,-0.0009607901989719,-1.1189916049966269,-0.003365713180286,0.4615384615384615,0.7174454962750683,13,1.0,-0.5942109050319904,False,False,-0.44851156808466874,-0.4743541856974438,0.931051544805396,1,1,1,0
ML Classifier,ml_threshold,ml_xgboost_b0.52_s0.40,"{""buy_threshold"":0.52,""model"":""XGBoost"",""sell_threshold"":0.4,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",0.015754415770542,4.104758743211835,-0.01345192618525,0.5057471264367817,1.5076018796170798,87,1.0,1.6552824380508837,True,True,-0.0163933238143135,-2.9212290652330823,-0.0331408507903686,0.3846153846153846,0.8056240331763179,117,1.0,-1.1538254670950192,False,False,-0.0086156217857499,-1.866540219974162,-0.0179730124479093,0.5408163265306123,0.8305729901257103,98,1.0,1.7642279684950237,True,True,-0.0008178460084458,-0.400982315292297,-0.0099195673396487,0.5138888888888888,0.9568433634314232,72,1.0,-0.8613011204094521,False,False,-0.2709982143219267,-1.1337612676332296,0.9456068675584366,2,2,2,0
ML Classifier,ml_threshold,ml_xgboost_b0.55_s0.45,"{""buy_threshold"":0.55,""model"":""XGBoost"",""sell_threshold"":0.45,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",0.0087488733999028,2.449476305160951,-0.0133605821304519,0.5393258426966292,1.2587253723045873,89,1.0,0.0,False,False,-0.0088261355167434,-1.7674035981380631,-0.024644727730353,0.376,0.8683394594544097,125,1.0,0.0,False,False,-0.0152780703604766,-3.630768188469186,-0.0224566895773837,0.4565217391304347,0.6647265413912251,92,1.0,0.0,False,False,0.0006605882675436,0.4603188051171551,-0.0043506040015018,0.4931506849315068,1.0516225519869058,73,1.0,0.0,False,False,-0.6220941690822857,-0.653542396510454,0.907706671167554,0,0,0,0
ML Classifier,ml_threshold,ml_xgboost_b0.60_s0.48,"{""buy_threshold"":0.6,""model"":""XGBoost"",""sell_threshold"":0.48,""stop_loss_mult"":1.5,""take_profit_mult"":3.0}",0.0092266696184513,2.8391084929612664,-0.0069219057757112,0.5263157894736842,1.3676984716808538,76,1.0,0.3896321878003155,True,True,0.0158656452107708,3.8327989823489728,-0.010654452132035,0.5352112676056338,1.5130632239293555,71,1.0,5.600202580487036,True,True,-0.0085593089227199,-2.274800291274856,-0.0161762202224985,0.4285714285714285,0.7489344308378724,63,1.0,1.3559678971943296,True,True,0.0013223419174028,1.116562643681897,-0.0032964707858145,0.4318181818181818,1.1787651180813474,44,1.0,0.6562438385647418,True,True,1.37841745692932,1.9778355683215816,1.1831215878241084,4,4,4,0
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0081871669578612,4.596914080454456,-0.0045696509051861,0.4827586206896552,2.0147927442754394,29,1.0,-0.1713776611873703,True,False,-0.0037355491139572,-1.8863966315078096,-0.0090338601221487,0.3043478260869565,0.7622404527556664,23,1.0,-0.9792718131639198,False,False,-0.0098071008670785,-3.534095730237958,-0.0138613630351016,0.3823529411764705,0.5585904635029325,34,1.0,-0.005876924311545739,False,False,0.0056705446910356,4.281352370070094,-0.0037926951951939,0.40625,1.8944069433458597,32,1.0,-0.19862297150735575,False,False,0.8644435221946957,1.197477869281142,1.0060198676044658,0,1,0,0
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-0.001909050246768,-0.9071248183438898,-0.0090338601221486,0.3181818181818182,0.8630530821811341,22,1.0,0.0,False,False,-0.0097928656301077,-3.528218805926412,-0.0138613630351016,0.3823529411764705,0.5592320502140004,34,1.0,0.0,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.2032308647372436,1.7864252616167797,1.0555039584045944,0,0,0,0
Mini TradingAgents,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-3.691767528679613e-06,0.0111823881564508,-0.0090338601221486,0.3181818181818182,0.9997356396482452,22,1.0,0.9183072065003406,True,True,-0.0097928656301077,-3.528218805926412,-0.0138613630351016,0.3823529411764705,0.5592320502140004,34,1.0,0.0,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.4328076663623288,2.24557886486695,1.0927875414863404,1,1,1,0
Mini TradingAgents,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0081141592796325,4.547949546962936,-0.0045696509051861,0.4666666666666667,1.9302678311993244,30,1.0,-0.22034219467889038,False,False,-0.0037355491139572,-1.8863966315078096,-0.0090338601221487,0.3043478260869565,0.7622404527556664,23,1.0,-0.9792718131639198,False,False,-0.0098937370138232,-3.5561954515144403,-0.0138613630351016,0.3714285714285714,0.5564207444094367,35,1.0,-0.02797664558802815,False,False,0.0056705446910356,4.281352370070094,-0.0037926951951939,0.40625,1.8944069433458597,32,1.0,-0.19862297150735575,False,False,0.846677458502695,1.197477869281142,1.0029280928531747,0,0,0,0
Mini TradingAgents,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-0.001909050246768,-0.9071248183438898,-0.0090338601221486,0.3181818181818182,0.8630530821811341,22,1.0,0.0,False,False,-0.0098795030223532,-3.5503313816763407,-0.0138613630351016,0.3714285714285714,0.5570598121872461,35,1.0,-0.02211257574992853,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.1977027207997613,1.7864252616167797,1.0537154328474463,0,0,0,0
Mini TradingAgents,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-3.691767528679613e-06,0.0111823881564508,-0.0090338601221486,0.3181818181818182,0.9997356396482452,22,1.0,0.9183072065003406,True,True,-0.0098795030223532,-3.5503313816763407,-0.0138613630351016,0.3714285714285714,0.5570598121872461,35,1.0,-0.02211257574992853,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.4272795224248465,2.24557886486695,1.0909367386810178,1,1,1,0
Mini TradingAgents,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0081871669578612,4.596914080454456,-0.0045696509051861,0.4827586206896552,2.0147927442754394,29,1.0,-0.1713776611873703,True,False,-0.0037355491139572,-1.8863966315078096,-0.0090338601221487,0.3043478260869565,0.7622404527556664,23,1.0,-0.9792718131639198,False,False,-0.0098071008670785,-3.534095730237958,-0.0138613630351016,0.3823529411764705,0.5585904635029325,34,1.0,-0.005876924311545739,False,False,0.0056705446910356,4.281352370070094,-0.0037926951951939,0.40625,1.8944069433458597,32,1.0,-0.19862297150735575,False,False,0.8644435221946957,1.197477869281142,1.0060198676044658,0,1,0,0
Mini TradingAgents,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-0.001909050246768,-0.9071248183438898,-0.0090338601221486,0.3181818181818182,0.8630530821811341,22,1.0,0.0,False,False,-0.0097928656301077,-3.528218805926412,-0.0138613630351016,0.3823529411764705,0.5592320502140004,34,1.0,0.0,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.2032308647372436,1.7864252616167797,1.0555039584045944,0,0,0,0
Mini TradingAgents,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0085453933428989,4.768291741641827,-0.0045696509051862,0.4285714285714285,2.0002297198859686,28,1.0,0.0,False,False,-3.691767528679613e-06,0.0111823881564508,-0.0090338601221486,0.3181818181818182,0.9997356396482452,22,1.0,0.9183072065003406,True,True,-0.0097928656301077,-3.528218805926412,-0.0138613630351016,0.3823529411764705,0.5592320502140004,34,1.0,0.0,False,False,0.005989593929359,4.4799753415774495,-0.0037926951951939,0.3870967741935484,1.944514835085425,31,1.0,0.0,False,False,1.4328076663623288,2.24557886486695,1.0927875414863404,1,1,1,0
Multi-factor model,adaptive_risk,risk_sl1.5_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.014158720116179,4.794324880502505,-0.0066612933630184,0.4705882352941176,1.820793516832364,51,1.0,0.05661509116319419,True,True,-0.0012488010054151,-0.3802077147620351,-0.0171471588176772,0.4651162790697674,0.9525190067181794,43,1.0,0.7256278866744974,True,True,-0.0129184723164686,-3.75774752126857,-0.0170717435696566,0.3773584905660377,0.6398557996894083,53,1.0,0.154069231119347,True,True,0.000202197823802,0.1300386965827105,-0.0041860680347574,0.3508771929824561,1.0136664066797283,57,1.0,-0.4381041675078874,False,False,0.19660208526365275,-0.1250845090896623,1.00205531246466,3,3,3,0
Multi-factor model,adaptive_risk,risk_sl1.5_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0139961537807853,4.737709789339311,-0.0066612933630184,0.44,1.7995788762950355,50,1.0,0.0,False,False,-0.0034431391362705,-1.1058356014365325,-0.0171471588176771,0.4523809523809524,0.868936697693879,42,1.0,0.0,False,False,-0.0134829147576288,-3.911816752387917,-0.0176338110473521,0.3773584905660377,0.624173313838649,53,1.0,0.0,False,False,0.0009542794322039,0.5681428640905979,-0.0041089187555409,0.3454545454545454,1.0676298605927457,55,1.0,0.0,False,False,0.07205007490136489,-0.2688463686729673,0.9789291616382129,0,0,0,0
Multi-factor model,adaptive_risk,risk_sl1.5_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0146423069273604,4.955782949521825,-0.0061419083305055,0.4489795918367347,1.8277603685859607,49,1.0,0.21807316018251388,True,True,-0.0015987224636698,-0.4925624973063945,-0.0171471588176777,0.4523809523809524,0.939256801606812,42,1.0,0.613273104130138,True,True,-0.012766428322097,-3.718575411723914,-0.0169987255990442,0.392156862745098,0.6294302763075231,51,1.0,0.19324134066400278,True,True,0.0011481469955041,0.6796474660279966,-0.0041089187555415,0.3518518518518518,1.082175665483356,54,1.0,0.11150460193739875,True,True,0.3560731266298782,0.09354248436080106,1.0154201676264087,4,4,4,0
Multi-factor model,adaptive_risk,risk_sl1_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0104805467249606,3.750738767220768,-0.0066612933630184,0.4509803921568627,1.575936628000821,51,1.0,-0.986971022118543,False,False,-0.0012488010054151,-0.3802077147620351,-0.0171471588176772,0.4651162790697674,0.9525190067181794,43,1.0,0.7256278866744974,True,True,-0.0130047872305127,-3.776640611724583,-0.0171576953027059,0.3703703703703703,0.6383198060086617,54,1.0,0.13517614066333383,True,True,0.000202197823802,0.1300386965827105,-0.0041860680347574,0.3508771929824561,1.0136664066797283,57,1.0,-0.4381041675078874,False,False,-0.06901771567078485,-0.1250845090896623,0.9625109469573448,2,2,2,0
Multi-factor model,adaptive_risk,risk_sl1_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0136859352867955,4.632849004260468,-0.0066612933630184,0.44,1.7682984738952343,50,1.0,-0.10486078507884322,False,False,-0.0034431391362705,-1.1058356014365325,-0.0171471588176771,0.4523809523809524,0.868936697693879,42,1.0,0.0,False,False,-0.0135692292919363,-3.93042495759764,-0.0177197624022625,0.3703703703703703,0.6226751844775208,54,1.0,-0.018608205209723394,False,False,0.0009542794322039,0.5681428640905979,-0.0041089187555409,0.3454545454545454,1.0676298605927457,55,1.0,0.0,False,False,0.04118282732922324,-0.2688463686729673,0.974806162522327,0,0,0,0
Multi-factor model,adaptive_risk,risk_sl1_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":1.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0143318907515006,4.850833796534476,-0.0061419083305055,0.4489795918367347,1.7962975308325813,49,1.0,0.11312400719516535,False,True,-0.0015987224636698,-0.4925624973063945,-0.0171471588176777,0.4523809523809524,0.939256801606812,42,1.0,0.613273104130138,True,True,-0.0128528055448201,-3.7375671849622014,-0.0170847325202551,0.3846153846153846,0.6278560764804082,52,1.0,0.1742495674257154,True,True,0.0011481469955041,0.6796474660279966,-0.0041089187555415,0.3518518518518518,1.082175665483356,54,1.0,0.11150460193739875,True,True,0.32508789507346925,0.09354248436080106,1.0110799057823765,4,3,3,0
Multi-factor model,adaptive_risk,risk_sl2_tp2,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":2.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.014158720116179,4.794324880502505,-0.0066612933630184,0.4705882352941176,1.820793516832364,51,1.0,0.05661509116319419,True,True,-0.0012488010054151,-0.3802077147620351,-0.0171471588176772,0.4651162790697674,0.9525190067181794,43,1.0,0.7256278866744974,True,True,-0.0129184723164686,-3.75774752126857,-0.0170717435696566,0.3773584905660377,0.6398557996894083,53,1.0,0.154069231119347,True,True,0.000202197823802,0.1300386965827105,-0.0041860680347574,0.3508771929824561,1.0136664066797283,57,1.0,-0.4381041675078874,False,False,0.19660208526365275,-0.1250845090896623,1.00205531246466,3,3,3,0
Multi-factor model,adaptive_risk,risk_sl2_tp3,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":3.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0139961537807853,4.737709789339311,-0.0066612933630184,0.44,1.7995788762950355,50,1.0,0.0,False,False,-0.0034431391362705,-1.1058356014365325,-0.0171471588176771,0.4523809523809524,0.868936697693879,42,1.0,0.0,False,False,-0.0134829147576288,-3.911816752387917,-0.0176338110473521,0.3773584905660377,0.624173313838649,53,1.0,0.0,False,False,0.0009542794322039,0.5681428640905979,-0.0041089187555409,0.3454545454545454,1.0676298605927457,55,1.0,0.0,False,False,0.07205007490136489,-0.2688463686729673,0.9789291616382129,0,0,0,0
Multi-factor model,adaptive_risk,risk_sl2_tp4,"{""buy_threshold"":0.35,""factor_weight"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""model"":null,""momentum_weight"":0.4,""news_weight"":0.15,""risk_weight"":0.15,""sell_threshold"":-0.35,""stop_loss_mult"":2.0,""take_profit_mult"":4.0,""technical_weight"":0.35,""volatility_weight"":0.35}",0.0146423069273604,4.955782949521825,-0.0061419083305055,0.4489795918367347,1.8277603685859607,49,1.0,0.21807316018251388,True,True,-0.0015987224636698,-0.4925624973063945,-0.0171471588176777,0.4523809523809524,0.939256801606812,42,1.0,0.613273104130138,True,True,-0.012766428322097,-3.718575411723914,-0.0169987255990442,0.392156862745098,0.6294302763075231,51,1.0,0.19324134066400278,True,True,0.0011481469955041,0.6796474660279966,-0.0041089187555415,0.3518518518518518,1.082175665483356,54,1.0,0.11150460193739875,True,True,0.3560731266298782,0.09354248436080106,1.0154201676264087,4,4,4,0
Multi-factor model,multifactor_weights,factor_balanced_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0119675090129838,4.024761511113939,-0.0071459059950631,0.4523809523809524,1.6959920089976994,42,1.0,-0.7129482782253715,False,False,1.243183035715134e-05,0.0210348745010804,-0.0153163223270674,0.4848484848484848,1.000593165914435,33,1.0,1.126870475937613,True,True,-0.0133026353279137,-3.770651420470558,-0.0169481098398912,0.4444444444444444,0.6244050701746083,45,1.0,0.14116533191735892,True,True,-0.0046768562779399,-3.2903913765856267,-0.0080953145262478,0.2894736842105263,0.6478962001285042,38,1.0,-3.8585342406762244,False,False,-0.7538116028602911,-1.6346782510422733,0.9309232821887834,2,2,2,0
Multi-factor model,multifactor_weights,factor_balanced_vol0.35,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.35}",0.0102758038958499,3.1458710723410297,-0.0066612933630184,0.4038461538461538,1.4966813207959129,52,1.0,-1.5918387169982813,False,False,-0.008943019728862,-2.8069439437766674,-0.0212728447940873,0.4222222222222222,0.7133702224111541,45,1.0,-1.701108342340135,False,False,-0.007784782245615,-2.231918137432861,-0.012069642084158,0.3846153846153846,0.7721167694126377,52,1.0,1.6798986149550559,True,True,0.0020967111364016,1.261058147756227,-0.004804761158598,0.3518518518518518,1.1630869843931548,54,1.0,0.6929152836656292,True,True,-0.1579832152780679,-0.48542999483831695,0.955965925392208,2,2,2,0
Multi-factor model,multifactor_weights,factor_balanced_vol0.50,"{""buy_threshold"":0.35,""flow_weight"":0.3333333333333333,""mean_reversion_weight"":0.3333333333333333,""momentum_weight"":0.3333333333333333,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.5}",0.0043121070205842,1.3417686210663355,-0.0079075370422293,0.3728813559322034,1.1854218160483885,59,1.0,-3.3959411682729757,False,False,-0.0041338167671773,-1.2462270173695005,-0.0178555993069313,0.3725490196078431,0.872457441130546,51,1.0,-0.140391415932968,True,False,-0.0136264126999021,-3.851411319140108,-0.0169287797071396,0.3859649122807017,0.6327091740536638,57,1.0,0.060405433247809004,True,True,0.0027216307314672,1.4991544355371165,-0.0048371510210459,0.3809523809523809,1.1775612473650323,63,1.0,0.9310115714465186,True,True,-0.5641788199765391,0.04777080184841753,0.900767522869147,2,3,2,0
Multi-factor model,multifactor_weights,factor_baseline_vol0.20,"{""buy_threshold"":0.35,""flow_weight"":0.25,""mean_reversion_weight"":0.35,""momentum_weight"":0.4,""sell_threshold"":-0.35,""stop_loss_mult"":1.5,""take_profit_mult"":3.0,""volatility_weight"":0.2}",0.0123831348523799,4.188071535179147,-0.0076663729980428,0.4210526315789473,1.7937776858323458,38,1.0,-0.5496382541601639,False,False,-0.0019122853851508,-0.6708268859311757,-0.0147953475316222,0.46875,0.90980461550569,32,1.0,0.4350087155053568,True,True,-0.0084810881854897,-2.597823822506414,-0.0125003135753741,0.4090909090909091,0.7114022773877523,44,1.0,1.3139929298815027,True,True,-0.0018988259061611,-1.5298106964473264,-0.0055751330023762,0.2857142857142857,0.8163084972691519,35,1.0,-2.097953560537924,False,False,-0.1525974674264422,-1.1003187911892511,1.0011882921035375,2,2,2,0
